scenario,method,sim_idx,converged,mse,coverage,interval_score,sharpness,calibration,tau2,I2
2_quadratic_mod_het,OneStage_RCS,35,True,0.02156619430028954,0.0,1.4650951261417402,0.2298646158173839,1.2352305103243566,0.047057626640804325,95.02023292027634
2_quadratic_mod_het,TwoStage_RCS_DL_HKSJ,36,True,0.0143195912860445,100.0,605.3147866869548,605.3147866869548,0.0,2.6556287660827406e-07,94.61120634265572
2_quadratic_mod_het,TwoStage_RCS_Fixed,36,True,0.016613902093203764,92.0,24.981318218293783,24.921197882990022,0.06012033530375615,0.0,0.0
2_quadratic_mod_het,OneStage_RCS,36,True,0.001304414827953821,100.0,0.20417062474374748,0.20417062474374748,0.0,0.03699117219269718,93.5756618706273
2_quadratic_mod_het,TwoStage_RCS_DL_HKSJ,37,True,0.0036821023481252023,100.0,388.8361111380676,388.8361111380676,0.0,1.6836509404724902e-07,92.10581906077243
2_quadratic_mod_het,TwoStage_RCS_Fixed,37,True,0.003715234659094195,96.0,24.335035133140224,24.334190474779945,0.000844658360276089,0.0,0.0
2_quadratic_mod_het,OneStage_RCS,37,True,0.0027285757565998292,100.0,0.16615030186721666,0.16615030186721666,0.0,0.023971756205411237,90.75482401182498
2_quadratic_mod_het,TwoStage_RCS_DL_HKSJ,38,True,0.014456238612586594,100.0,638.2068648140294,638.2068648140294,0.0,2.8881073917440666e-07,94.71530325433015
2_quadratic_mod_het,TwoStage_RCS_Fixed,38,True,0.015339091477213327,86.0,25.318085499527843,24.95111808787651,0.3669674116513358,0.0,0.0
2_quadratic_mod_het,OneStage_RCS,38,True,0.014769920071664501,20.0,0.8821430607990938,0.2114090246052727,0.6707340361938211,0.040218741452881186,94.03766057635455
2_quadratic_mod_het,TwoStage_RCS_DL_HKSJ,39,True,0.0023513765647707827,100.0,1124.4890379443002,1124.4890379443002,0.0,5.674648721869165e-07,96.92413172019359
2_quadratic_mod_het,TwoStage_RCS_Fixed,39,True,0.00218249045359258,100.0,23.927491843143354,23.927491843143354,0.0,0.0,0.0
2_quadratic_mod_het,OneStage_RCS,39,True,0.0005382680082067217,100.0,0.27473598308204705,0.27473598308204705,0.0,0.07024633432529154,96.38550352474441
2_quadratic_mod_het,TwoStage_RCS_DL_HKSJ,40,True,0.010751971873149848,100.0,445.91955256413877,445.91955256413877,0.0,2.148235875168889e-07,92.20884977819263
2_quadratic_mod_het,TwoStage_RCS_Fixed,40,True,0.010579779294500996,93.0,24.56540089210051,24.543906576108043,0.021494315992474707,0.0,0.0
2_quadratic_mod_het,OneStage_RCS,40,True,0.002130330105180448,100.0,0.16735728536188507,0.16735728536188507,0.0,0.023487826773969465,90.259076985909
2_quadratic_mod_het,TwoStage_RCS_DL_HKSJ,41,True,0.022201650582707205,100.0,1350.4906167914958,1350.4906167914958,0.0,6.860430183031191e-07,97.4172392382305
2_quadratic_mod_het,TwoStage_RCS_Fixed,41,True,0.027168744310363438,89.0,24.08270749457786,23.949031825199718,0.1336756693781446,0.0,0.0
2_quadratic_mod_het,OneStage_RCS,41,True,0.0024062740995217423,100.0,0.2780038829864579,0.2780038829864579,0.0,0.07219308554456141,96.65056294888691
